#type	code	old_ID	old_desc	new_ID	new_desc	comment
chem	1.3	MNXM5779_c	heptaglutamyl folate (DHF)	MNXM5779	7dhf	
chem	1.3	MNXM5780_c	heptaglutamyl folate (THF)	MNXM5780	7thf	
chem	1.3	MNXM58377_r	13-cis-retinoate	MNXM58377	13 cis retn	
chem	1.3	MNXM5851_m	nervonyl coenzyme A	MNXM5851	Nrvnccoa	
chem	1.3	MNXM5881_c	a palmitoleoyl-[acp]	MNXM5881	Palmitoleoyl-ACPs	
chem	1.3	MNXM5930_l	sphingomyelin (homo sapiens)	MNXM5930	Sphmyln hs	
chem	1.3	MNXM59473_c	L-lyxonate	MNXM59473	L-Lyxonate	
chem	1.3	MNXM59594_c	D-ribulose 1-phosphate	MNXM59594	L-xylulose 1-phosphate	
chem	1.3	MNXM5989_e	xanthurenate	MNXM5989	xanthurenic acid	
chem	1.3	MNXM6013_r	(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	MNXM6013	G3m8masn	
chem	1.3	MNXM6015_r	(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	MNXM6015	M8masn	
chem	1.3	MNXM6017_r	(mannosyl),(phosphoethanolaminyl)-mannosyl-glucosylaminyl-acylphosphatidylinositol (B)	MNXM6017	Memgacpail hs	
chem	1.3	MNXM6024_r	({[(mannosyl),(phosphoethanolaminyl)]-dimannosyl},{phosphoethanolaminyl})-mannosyl-glucosaminyl-acylphosphatidylinositol (M4B)	MNXM6024	Mem2emgacpail hs	
chem	1.3	MNXM604_m	(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oate	MNXM604	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oic acid	
chem	1.3	MNXM6054_r	16-Glucuronide-estriol	MNXM6054	Estriolglc	
chem	1.3	MNXM6098_e	3alpha-hydroxy-5beta-androstan-17-one 3-glucosiduronic acid	MNXM6098	Ahandrostanglc	
chem	1.3	MNXM6163_g	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11)-ceramide	MNXM6163	Fuc-alpha1->2Gal-beta1->3GlcNAc-beta1->3Gal-beta1->4Glc-beta1-1'Cer	
chem	1.3	MNXM6211_e	chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan	MNXM6211	Cspg e	
chem	1.3	MNXM6251_r	dimannosyl-glucosaminyl-acylphosphatidylinositol (H3)	MNXM6251	M2gacpail hs	
chem	1.3	MNXM6264_r	Estrone glucuronide	MNXM6264	Estroneglc	
chem	1.3	MNXM6266_e	fatty acid retinol	MNXM6266	Retfa	
chem	1.3	MNXM626_c	gamma-butyrobetaine	MNXM626	4-(trimethylamino)butanoate	
chem	1.3	MNXM6274_c	GD3 (homo sapiens)	MNXM6274	Gd3 hs	
chem	1.3	MNXM6282_r	glycophosphatidylinositol (GPI) anchor precursor (3-(phosphoethanolaminyl-mannosyl)-glucosaminyl-acylphosphatidylinositol) (H8)	MNXM6282	Gpi hs	
chem	1.3	MNXM6283_r	glycophosphatidylinositol (GPI) signal sequence (C-terminal peptide)	MNXM6283	Gpi sig	
chem	1.3	MNXM6303_e	keratan sulfate I	MNXM6303	Ksi	
chem	1.3	MNXM63049_c	N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine	MNXM63049	N(omega)-hydroxy-L-arginine	
chem	1.3	MNXM6304_l	keratan sulfate II (core 2-linked), degradation product 5	MNXM6304	Ksii core2 deg5	
chem	1.3	MNXM6329_r	mannosyl-glucosaminyl-acylphosphatidylinositiol (H2)	MNXM6329	G00146	
chem	1.3	MNXM6332_e	monoacylglycerol 2 (homo sapiens)	MNXM6332	Mag hs	
chem	1.3	MNXM6369_l	PA6	MNXM6369	S2l2fn2m2masn	
chem	1.3	MNXM6416_c	R group 3 Coenzyme A homo sapiens	MNXM6416	R3coa hs	
chem	1.3	MNXM6447_r	testosterone 17-glucosiduronic acid	MNXM6447	Tststeroneglc	
chem	1.3	MNXM6483_g	((N-acetyl-D-glucosaminyl)2-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)	MNXM6483	N2m2masn	
chem	1.3	MNXM65090_m	O-4,8-dimethylnonanoyl-(R)-carnitine	MNXM65090	O-(4,8-dimethylnonanoyl)carnitine	
chem	1.3	MNXM6531_g	(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	MNXM6531	G2m8masn	
chem	1.3	MNXM6534_g	(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	MNXM6534	M4masn	
chem	1.3	MNXM6536_g	(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	MNXM6536	M5masnB1	
chem	1.3	MNXM6539_r	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)	MNXM6539	M7masnB	
chem	1.3	MNXM6609_e	1-alkyl 2-lysoglycerol 3-phosphocholine	MNXM1256	1-O-alkyl-sn-glycero-3-phosphocholine	
chem	1.3	MNXM6641_c	13-cis-retinal	MNXM6641	Retinal cis 13	
chem	1.3	MNXM67008_c	1-Acylglycerol-3P-arach	MNXM67008	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate	
chem	1.3	MNXM6764_c	24R,25-Dihyoxyvitamin D2	MNXM6764	2425dhvitd2	
chem	1.3	MNXM688_m	(25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oate	MNXM688	3alpha,7alpha-Dihydroxy-5beta-cholestanate	
chem	1.3	MNXM6902_c	4-oxo-retonoic acid	MNXM6902	Oretn	
chem	1.3	MNXM690_e	3,3',5'-triiodo-L-thyronine	MNXM690	3,3',5'-triiodothyronine	
chem	1.3	MNXM6987_e	9-O-Acetylated GD3 (homo sapiens)	MNXM6987	Oagd3 hs	
chem	1.3	MNXM6988_g	9-O-Acetylated GT3 (homo sapiens)	MNXM6988	Oagt3 hs	
chem	1.3	MNXM7026_x	acyl-dihydroxyacetone phosphate	MNXM94364	acylglycerone phosphate	
chem	1.3	MNXM7051_l	alpha GalNAc globoside (homo sapiens)	MNXM7051	Acgagbside hs	
chem	1.3	MNXM7068_r	androsterone 3-glucosiduronic acid	MNXM7068	Andrstrnglc	
chem	1.3	MNXM7077_c	Apocarboxlase (no lys residue)	MNXM7077	ApoC	
chem	1.3	MNXM7110_c	beta GalNAc globoside (homo sapiens)	MNXM7110	Acgbgbside hs	
chem	1.3	MNXM7127_c	a (3R)-3-hydroxydecanoyl-[acp]	MNXM7127	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]	
chem	1.3	MNXM7161_c	cervonic acid, C22:6 n-3	MNXM7161	Crvnc	
chem	1.3	MNXM7169_e	chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan	MNXM7169	Cspg a	
chem	1.3	MNXM7170_l	chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan	MNXM7170	Cspg b	
chem	1.3	MNXM7172_l	chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan	MNXM7172	Cspg c	
chem	1.3	MNXM7173_l	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 5	MNXM7173	Cs c deg5	
chem	1.3	MNXM7174_l	chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan	MNXM7174	Cspg d	
chem	1.3	MNXM7200_g	N-acetyl-beta-D-glucosaminyl-(1->6)-N-acetyl-alpha-D-galactosaminyl-[glycoprotein]	MNXM7200	Core6	
chem	1.3	MNXM7256_e	de-Fuc form of PA6	MNXM7256	S2l2n2m2masn	
chem	1.3	MNXM7257_l	de-Fuc, reducing GlcNAc removed form of PA6 (w/o peptide linkage)	MNXM7257	S2l2n2m2mn	
chem	1.3	MNXM730_m	N-acetyl-L-glutamate	MNXM730	N-acetyl-L-glutamate(2-)	
chem	1.3	MNXM7321_c	Dolichol, human uterine homolog	MNXM7321	Dolichol U	
chem	1.3	MNXM7370_g	galactosylgloboside (homo sapiens)	MNXM7370	Galgbside hs	
chem	1.3	MNXM7380_c	glucosaminyl-acylphosphatidylinositol	MNXM7380	G00145	
chem	1.3	MNXM7383_g	glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	MNXM7383	G1m6masnB1	
chem	1.3	MNXM7384_r	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)	MNXM7384	G1m7masnB	
chem	1.3	MNXM7385_r	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)	MNXM7385	G1m7masnC	
chem	1.3	MNXM7401_r	glycophosphatidylinositol (GPI)-anchored protein precursor	MNXM7401	Pre prot	
chem	1.3	MNXM7405_g	GQ1balpha (homo sapiens)	MNXM7405	Gq1balpha hs	
chem	1.3	MNXM7406_c	GT3 (homo sapiens)	MNXM7406	Gt3 hs	
chem	1.3	MNXM7463_l	keratan sulfate II (core 2-linked)	MNXM7463	Ksii core2	
chem	1.3	MNXM7464_l	keratan sulfate II (core 4-linked)	MNXM7464	Ksii core4	
chem	1.3	MNXM762_e	isothiocyanic acid	MNXM762	thiocyanate	
chem	1.3	MNXM7658_c	phosphatidylinositol-3,5-bisphosphate (Homo sapiens)	MNXM7658	Pail35p hs	
chem	1.3	MNXM7699_x	pristanoyl coa	MNXM7699	Pristcoa	
chem	1.3	MNXM7769_g	sialyl galactosylgloboside (homo sapiens)	MNXM7769	Acngalgbside hs	
chem	1.3	MNXM7789_g	sulfatide galactocerebroside (homo sapiens)	MNXM7789	Sgalside hs	
chem	1.3	MNXM7791_g	T antigen (core 1)	MNXM3928	beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl group	
chem	1.3	MNXM77_m	glycerone phosphate	MNXM77	dihydroxyacetone phosphate	
chem	1.3	MNXM78290_c	prostaglandin D1(1-)	MNXM78290	prostaglandin D1	
chem	1.3	MNXM78362_m	heme b	MNXM78362	Heme	
chem	1.3	MNXM7842_r	trimannosyl-glucosaminyl-acylphosphatidylinositol (H4)	MNXM7842	M3gacpail hs	
chem	1.3	MNXM786_c	(2R)-3-amino-2-methylpropanoate	MNXM786	(R)-3-aminoisobutyric acid zwitterion	
chem	1.3	MNXM7931_r	(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	MNXM7931	M4mpdol U	
chem	1.3	MNXM7938_g	(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1	MNXM7938	Galfuc12gal14acglcgalgluside hs	
chem	1.3	MNXM7939_g	(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1	MNXM7939	Fucgalfucgalacglcgalgluside hs	
chem	1.3	MNXM7940_c	(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1	MNXM7940	Fucfucfucgalacglcgal14acglcgalgluside hs	
chem	1.3	MNXM7941_c	(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1	MNXM7941	Galfucgalacglcgal14acglcgalgluside hs	
chem	1.3	MNXM7942_e	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1	MNXM7942	Fucfucfucgalacglc13galacglcgal14acglcgalgluside hs	
chem	1.3	MNXM7949_r	(trimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol (M4C)	MNXM7949	M3emgacpail hs	
chem	1.3	MNXM795_c	D-tagatose 6-phosphate	MNXM795	D-tagatofuranose 6-phosphate	
chem	1.3	MNXM7988_e	1-alkyl 2-acteylglycerol 3-phosphocholine (homo sapiens)	MNXM1973	1-O-alkyl-2-acetyl-sn-glycero-3-phosphocholine	
chem	1.3	MNXM7992_c	1-alkyldihydroxyacetone phosphate	MNXM887	1-O-alkylglycerone 3-phosphate	
chem	1.3	MNXM8082_e	3',8'-LD1	MNXM8082	Acnacngal14acglcgalgluside hs	
chem	1.3	MNXM808_c	(5S,6E,8Z,11Z,14Z)-5-hydroperoxyicosa-6,8,11,14-tetraenoate	MNXM808	(5S)-hydroperoxy-(6E,8Z,11Z,14Z)-eicosatetraenoate	
chem	1.3	MNXM8131_r	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoyl-CoA(S)	MNXM8131	Cholcoas	
chem	1.3	MNXM81337_m	S-succinyl-dihydrolipoamide	MNXM3710	S-succinyldihydrolipoamide	
chem	1.3	MNXM8181_r	5alpha-Dihydrotestosterone glucuronide	MNXM8181	5adtststeroneglc	
chem	1.3	MNXM8254_c	ADP-mannose	MNXM8254	ADP-alpha-D-mannose	
chem	1.3	MNXM8255_m	Adrenyl carnitine	MNXM8255	Adrncrn	
chem	1.3	MNXM827_x	3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA	MNXM827	3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oyl-CoA	
chem	1.3	MNXM8334_c	a (3R)-3-hydroxybutanoyl-[acp]	MNXM91793	(R)-3-Hydroxybutanoyl-[acyl-carrier protein]	
chem	1.3	MNXM834_r	chenodeoxycholoyl coenzyme a	MNXM834	chenodeoxycholoyl-CoA	
chem	1.3	MNXM8358_c	C20:4 carnitine	MNXM8358	Arachdcrn	
chem	1.3	MNXM83847_c	tetradecenoic acid	MNXM83847	tetradecenoate	
chem	1.3	MNXM8398_l	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2	MNXM8398	Cs a deg2	
chem	1.3	MNXM8399_l	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 3	MNXM8399	Cs a deg3	
chem	1.3	MNXM8400_l	chondroitin sulfate A (GalNAc4S-GlcA), free chain	MNXM8400	Cs a	
chem	1.3	MNXM8401_l	chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 2	MNXM8401	Cs b deg2	
chem	1.3	MNXM8402_l	chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), free chain	MNXM8402	Cs b	
chem	1.3	MNXM8403_l	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 2	MNXM8403	Cs c deg2	
chem	1.3	MNXM8404_l	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3	MNXM8404	Cs c deg3	
chem	1.3	MNXM8405_l	chondroitin sulfate C (GalNAc6S-GlcA), free chain	MNXM8405	Cs c	
chem	1.3	MNXM8406_l	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 2	MNXM8406	Cs d deg2	
chem	1.3	MNXM8407_l	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4	MNXM8407	Cs d deg4	
chem	1.3	MNXM8408_l	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 6	MNXM8408	Cs d deg6	
chem	1.3	MNXM8409_l	chondroitin sulfate D (GlcNAc6S-GlcA2S), free chain	MNXM8409	Cs d	
chem	1.3	MNXM8410_l	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 3	MNXM8410	Cs e deg3	
chem	1.3	MNXM8411_l	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 4	MNXM8411	Cs e deg4	
chem	1.3	MNXM8412_l	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 7	MNXM8412	Cs e deg7	
chem	1.3	MNXM8413_l	chondroitin sulfate E (GalNAc4,6diS-GlcA), free chain	MNXM8413	Cs e	
chem	1.3	MNXM8414_g	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2	MNXM8414	Cs e pre2	
chem	1.3	MNXM8415_g	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4	MNXM8415	Cs e pre4	
chem	1.3	MNXM8416_g	chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))	MNXM8416	Cs pre	
chem	1.3	MNXM8440_m	coenzyme Q10	MNXM8440	ubiquinone-10	
chem	1.3	MNXM8447_g	beta-D-galactosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl-[glycoprotein]	MNXM8447	Core2	
chem	1.3	MNXM84_m	NH3	MNXM15	NH4(+)	
chem	1.3	MNXM8517_c	de-Fuc form of PA6 (w/o peptide linkage)	MNXM8517	S2l2n2m2m	
chem	1.3	MNXM8518_l	de-Fuc, reducing GlcNAc removed, de-Sia form of PA6 (w/o peptide linkage)	MNXM8518	L2n2m2mn	
chem	1.3	MNXM8541_c	dihomo-gamma-linolenyl carnitine	MNXM8541	Dlnlcgcrn	
chem	1.3	MNXM8543_c	dihydroceramide (homo sapiens)	MNXM8543	Dhcrm hs	
chem	1.3	MNXM8553_g	disialyl galactosylgloboside (homo sapiens)	MNXM8553	Acnacngalgbside hs	
chem	1.3	MNXM8574_c	Eicosatetranoyl carnitine	MNXM8574	Eicostetcrn	
chem	1.3	MNXM8598_g	F1alpha	MNXM8598	F1a	
chem	1.3	MNXM8618_c	fucosyl galactosylgloboside (homo sapiens)	MNXM8618	Fucgalgbside hs	
chem	1.3	MNXM8628_c	Gal-Gal-Gal-Gal-Gal-Glc-Cer (homo sapiens)	MNXM8628	Galgalgalthcrm hs	
chem	1.3	MNXM8629_g	Gal-GlcNAc-Gal globoside (homo sapiens)	MNXM8629	Galacglcgalgbside hs	
chem	1.3	MNXM8636_g	ganglioside GM3 (homo sapiens)	MNXM8636	Gm3 hs	
chem	1.3	MNXM8638_e	GD1beta (homo sapiens)	MNXM8638	Gd1b2 hs	
chem	1.3	MNXM8639_e	GD1c (homo sapiens)	MNXM8639	Gd1c hs	
chem	1.3	MNXM8669_c	Gly-Phe	MNXM8669	Gly-Phe zwitterion	
chem	1.3	MNXM867_c	(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al	MNXM867	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al	
chem	1.3	MNXM8681_c	glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})	MNXM8681	Glygn2	
chem	1.3	MNXM8685_g	GM1b (homo sapiens)	MNXM8685	Gm1b hs	
chem	1.3	MNXM8689_c	GP1c (homo sapiens)	MNXM8689	Gp1c hs	
chem	1.3	MNXM8690_c	GP1c alpha  (homo sapiens)	MNXM8690	Gp1calpha hs	
chem	1.3	MNXM8691_c	GQ1b (homo sapiens)	MNXM8691	Gq1b hs	
chem	1.3	MNXM8692_g	GQ1c (homo sapiens)	MNXM8692	Gq1c hs	
chem	1.3	MNXM8693_c	GT1a (homo sapiens)	MNXM8693	Gt1a hs	
chem	1.3	MNXM8694_g	GT1aalpha (homo sapiens)	MNXM8694	Gt1alpha hs	
chem	1.3	MNXM8695_g	GT1b (homo sapiens)	MNXM8695	Gt1b hs	
chem	1.3	MNXM8716_m	Hexadecenoyl carnitine	MNXM8716	Hdcecrn	
chem	1.3	MNXM8725_r	hydroxylated ebastine	MNXM8725	Ebastineoh	
chem	1.3	MNXM8728_g	III3Fuc-nLc6Cer	MNXM8728	Fuc13galacglcgal14acglcgalgluside hs	
chem	1.3	MNXM8779_c	IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer	MNXM8779	Fucacngalacglcgalgluside hs	
chem	1.3	MNXM8784_l	keratan sulfate I, degradation product 1	MNXM8784	Ksi deg1	
chem	1.3	MNXM8785_l	keratan sulfate I, degradation product 11	MNXM8785	Ksi deg11	
chem	1.3	MNXM8786_l	keratan sulfate I, degradation product 12	MNXM8786	Ksi deg12	
chem	1.3	MNXM8787_l	keratan sulfate I, degradation product 14	MNXM8787	Ksi deg14	
chem	1.3	MNXM8788_l	keratan sulfate I, degradation product 15	MNXM8788	Ksi deg15	
chem	1.3	MNXM8789_l	keratan sulfate I, degradation product 17	MNXM8789	Ksi deg17	
chem	1.3	MNXM8790_l	keratan sulfate I, degradation product 18	MNXM8790	Ksi deg18	
chem	1.3	MNXM8791_l	keratan sulfate I, degradation product 20	MNXM8791	Ksi deg20	
chem	1.3	MNXM8792_l	keratan sulfate I, degradation product 21	MNXM8792	Ksi deg21	
chem	1.3	MNXM8793_l	keratan sulfate I, degradation product 23	MNXM8793	Ksi deg23	
chem	1.3	MNXM8794_l	keratan sulfate I, degradation product 24	MNXM8794	Ksi deg24	
chem	1.3	MNXM8795_l	keratan sulfate I, degradation product 26	MNXM8795	Ksi deg26	
chem	1.3	MNXM8796_l	keratan sulfate I, degradation product 27	MNXM8796	Ksi deg27	
chem	1.3	MNXM8797_l	keratan sulfate I, degradation product 29	MNXM8797	Ksi deg29	
chem	1.3	MNXM8798_l	keratan sulfate I, degradation product 30	MNXM8798	Ksi deg30	
chem	1.3	MNXM8799_l	keratan sulfate I, degradation product 32	MNXM8799	Ksi deg32	
chem	1.3	MNXM8800_l	keratan sulfate I, degradation product 33	MNXM8800	Ksi deg33	
chem	1.3	MNXM8801_l	keratan sulfate I, degradation product 35	MNXM8801	Ksi deg35	
chem	1.3	MNXM8802_l	keratan sulfate I, degradation product 36	MNXM8802	Ksi deg36	
chem	1.3	MNXM8803_l	keratan sulfate I, degradation product 38	MNXM8803	Ksi deg38	
chem	1.3	MNXM8804_l	keratan sulfate I, degradation product 6	MNXM8804	Ksi deg6	
chem	1.3	MNXM8805_l	keratan sulfate I, degradation product 8	MNXM8805	Ksi deg8	
chem	1.3	MNXM8806_l	keratan sulfate I, degradation product 9	MNXM8806	Ksi deg9	
chem	1.3	MNXM8807_l	keratan sulfate II (core 2-linked), degradation product 3	MNXM8807	Ksii core2 deg3	
chem	1.3	MNXM8808_l	keratan sulfate II (core 2-linked), degradation product 6	MNXM8808	Ksii core2 deg6	
chem	1.3	MNXM8809_l	keratan sulfate II (core 2-linked), degradation product 8	MNXM8809	Ksii core2 deg8	
chem	1.3	MNXM8810_l	keratan sulfate II (core 4-linked), degradation product 3	MNXM8810	Ksii core4 deg3	
chem	1.3	MNXM8833_e	Lacto-N-fucopentaosyl III ceramide	MNXM8833	Fucgal14acglcgalgluside hs	
chem	1.3	MNXM8835_g	Leb glycolipid	MNXM8835	Fucfucgalacglcgalgluside hs	
chem	1.3	MNXM88382_c	Tyramine-O-sulfate	MNXM88382	sulfuric acid [4-(2-aminoethyl)phenyl] ester	
chem	1.3	MNXM8842_m	lignoceryl carnitine	MNXM8842	Lgnccrn	
chem	1.3	MNXM8844_c	linoelaidic acid (all trans C18:2)	MNXM8844	Lneldc	
chem	1.3	MNXM8851_m	lysophosphatidic acid (homo sapiens)	MNXM8851	Alpa hs	
chem	1.3	MNXM8930_c	n2m2nmasn (w/o peptide linkage)	MNXM8930	N2m2nm	
chem	1.3	MNXM8956_m	O-octadecenoylcarnitine	MNXM8956	Odecrn	
chem	1.3	MNXM89588_c	D-glucopyranose 1-phosphate	MNXM89588	D-glucopyranose 1-phosphate(2-)	
chem	1.3	MNXM89602_l	D-galactose	MNXM390	alpha-D-galactose	
chem	1.3	MNXM89629_c	D-fructose 6-phosphate	MNXM89629	keto-D-fructose 6-phosphate	
chem	1.3	MNXM89658_c	5,6,7,8-tetrahydrobiopterin	MNXM89658	(6R)-5,6,7,8-tetrahydrobiopterin	
chem	1.3	MNXM8995_c	pendtadenoyl carnitine	MNXM8995	Ptdcacrn	
chem	1.3	MNXM90003_c	5-phospho-beta-D-ribosylamine	MNXM90003	5-phospho-beta-D-ribosylaminium(1-)	
chem	1.3	MNXM90130_c	creatine-phosphate	MNXM90130	Phosphocreatine	
chem	1.3	MNXM90161_m	trans4decenoylcoa	MNXM90161	4-cis-decenoyl-CoA	
chem	1.3	MNXM9017_c	phosphatidylglycerol (homo sapiens)	MNXM9017	Pglyc hs	
chem	1.3	MNXM9023_r	phosphoethanolaminyl-mannosyl-glucosylaminyl-acylphosphatidylinositol (H5)	MNXM9023	Emgacpail hs	
chem	1.3	MNXM9024_r	phosphoethanolaminyl-trimannosyl-glucosaminyl-acylphosphatidylinositol (H6')	MNXM9024	Em3gacpail hs	
chem	1.3	MNXM90267_c	6,7-dihydrobiopterin	MNXM90267	L-erythro-7,8-dihydrobiopterin	
chem	1.3	MNXM90341_m	(S)-3-hydroxyisobutyryl-CoA	MNXM90341	(S)-3-Hydroxy-2-methylpropionyl-CoA	
chem	1.3	MNXM90428_r	phosphatidylinositol-3,4-bisphosphate (Homo sapiens)	MNXM90428	Pail34p hs	
chem	1.3	MNXM90514_n	1-Phosphatidyl-1D-myo-inositol 3-phosphate (Homo sapiens)	MNXM90514	Pail3p hs	
chem	1.3	MNXM90540_c	galactosyl glucosyl ceramide	MNXM90540	Galgluside hs	
chem	1.3	MNXM90654_c	phosphatidylinositol-3,4,5-trisphosphate (Homo sapiens)	MNXM90654	Pail345p hs	
chem	1.3	MNXM9074_m	R total 2 carnitine	MNXM9074	Rtotal2crn	
chem	1.3	MNXM9075_c	R total 3 carnitine	MNXM9075	Rtotal3crn	
chem	1.3	MNXM9076_e	R total 3 position	MNXM9076	Rtotal3	
chem	1.3	MNXM9077_c	R total carnitine	MNXM9077	Rtotalcrn	
chem	1.3	MNXM9086_l	reducing GlcNAc removed form of n2m2nmasn (w/o peptide)	MNXM9086	N2m2nmn	
chem	1.3	MNXM91024_x	tetracosanoyl CoA   n C240CoA	MNXM91024	Tetracosanoyl CoA n C240CoA	
chem	1.3	MNXM9107_g	sialyl (1,3) sialyl (2,6) galactosylgloboside (homo sapiens)	MNXM9107	Acn13acngalgbside hs	
chem	1.3	MNXM9108_e	sialyl (2,3) sialyl (2,6) galactosylgloboside (homo sapiens)	MNXM9108	Acn23acngalgbside hs	
chem	1.3	MNXM91105_c	2,3-diketo-5-methylthio-1-phosphopentane	MNXM409	2-hydroxy-5-(methylsulfanyl)-3-oxopent-1-enyl phosphate	
chem	1.3	MNXM9115_c	sphingosylphosphorylcholine (homo sapiens)	MNXM9115	Spc hs	
chem	1.3	MNXM91318_g	trihexosyl ceramide (homo sapiens)	MNXM91318	Thcrm hs	
chem	1.3	MNXM91342_g	(Gal)1 (Glc)1 (GlcNAc)1 (Cer)1	MNXM91342	Acglcgalgluside hs	
chem	1.3	MNXM9139_c	tetracosapentaenoyl carnitine	MNXM9139	Tetpent3crn	
chem	1.3	MNXM91405_m	3-Decaprenyl-4,5-dihdydroxybenzoate	MNXM91405	3dpdhb	
chem	1.3	MNXM9141_c	Tetracosatetraenoyl carnitine	MNXM9141	Tettet6crn	
chem	1.3	MNXM91432_r	3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	MNXM91432	3alpha,7alpha-dihydroxy-5beta-cholestan-26-oyl-CoA	
chem	1.3	MNXM91529_m	coenzyme B12	MNXM90703	Calomide	
chem	1.3	MNXM9158_m	Timnodonyl carnitine	MNXM9158	Tmndnccrn	
chem	1.3	MNXM91597_g	GA2 (homo sapiens)	MNXM91597	Ga2 hs	
chem	1.3	MNXM9170_e	triacylglycerol (homo sapiens)	MNXM9170	Tag hs	
chem	1.3	MNXM9181_e	triiodothyronine sulfate	MNXM9181	3,3',5-triiodo-L-thyronine sulfate	
chem	1.3	MNXM91823_c	1-alkyl 2-acylglycerol 3-phosphate	MNXM91823	Ak2gp hs	
chem	1.3	MNXM9197_e	Type IIIAb	MNXM9197	Acgalfucgalacgalfucgalacglcgal14acglcgalgluside hs	
chem	1.3	MNXM9221_e	V3Fuc,III3Fuc-nLc6Cer	MNXM9221	Fucfuc132galacglcgal14acglcgalgluside hs	
chem	1.3	MNXM92326_g	GA1 (homo sapiens)	MNXM92326	Ga1 hs	
